payload,payload_note,round,execution_order,method,input_bytes,encoded_stream_payload_bytes,reconstructed_bytes,client_completion_ms,client_ttfb_ms,server_completion_ms,combined_endpoint_process_cpu_ms,reconstructed_goodput_mbps,encoded_goodput_mbps,qdisc_bytes,qdisc_packets,qdisc_drops,qdisc_overlimits,qdisc_requeues,reconstruction_ok,semantic_misses,repair_full_frames,measurement_control_stream_bytes_excluded,congestion_control_algorithm,emulation,rate_mbps,rtt_ms,loss_percent
demo,constructed deterministic warm-update control,15,2,redulink-binary-quic-stream,98304,30851,98304,375.788,176.677,197.715,28.647,2.092754,0.656775,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,16,1,redulink-binary-quic-stream,98304,30851,98304,372.498,176.718,194.155,27.624,2.111238,0.662575,41505,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,16,2,raw-quic-stream,98304,98304,98304,468.841,175.493,294.363,38.511,1.677396,1.677396,117137,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,17,1,raw-quic-stream,98304,98304,98304,468.423,173.911,293.598,39.522,1.678893,1.678893,117140,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,17,2,redulink-binary-quic-stream,98304,30851,98304,375.518,176.417,197.87,27.072,2.094259,0.657247,41653,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,18,1,redulink-binary-quic-stream,98304,30851,98304,374.687,176.393,197.017,27.466,2.098904,0.658704,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,18,2,raw-quic-stream,98304,98304,98304,469.093,175.668,294.432,39.088,1.676495,1.676495,117138,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,19,1,raw-quic-stream,98304,98304,98304,469.466,176.01,294.587,39.561,1.675163,1.675163,117068,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,19,2,redulink-binary-quic-stream,98304,30851,98304,378.207,178.646,197.961,29.606,2.079369,0.652574,41506,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,20,1,redulink-binary-quic-stream,98304,30851,98304,375.862,177.23,197.763,29.171,2.092342,0.656645,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,20,2,raw-quic-stream,98304,98304,98304,467.22,175.802,292.68,38.534,1.683216,1.683216,117135,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,1,1,raw-quic-stream,98304,98304,98304,463.921,173.777,289.266,39.07,1.695185,1.695185,117140,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,1,2,redulink-binary-quic-stream,98304,30851,98304,492.896,176.593,314.835,29.709,1.595533,0.50073,41914,74,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,2,1,redulink-binary-quic-stream,98304,30851,98304,375.979,176.74,198.158,27.606,2.091691,0.656441,41725,72,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,2,2,raw-quic-stream,98304,98304,98304,468.909,175.552,294.256,39.072,1.677153,1.677153,117059,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,3,1,raw-quic-stream,98304,98304,98304,469.005,175.586,294.34,39.466,1.676809,1.676809,117135,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,3,2,redulink-binary-quic-stream,98304,30851,98304,625.819,177.264,447.767,29.599,1.256644,0.394376,41805,73,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,4,1,redulink-binary-quic-stream,98304,30851,98304,372.111,176.347,194.157,27.174,2.113434,0.663264,41506,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,4,2,raw-quic-stream,98304,98304,98304,469.014,175.726,294.235,38.865,1.676777,1.676777,116985,183,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,5,1,raw-quic-stream,98304,98304,98304,460.611,173.976,285.836,39.281,1.707367,1.707367,117139,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,5,2,redulink-binary-quic-stream,98304,30851,98304,452.772,176.409,274.744,27.905,1.736927,0.545104,41740,72,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,6,1,redulink-binary-quic-stream,98304,30851,98304,372.161,176.232,194.205,27.116,2.11315,0.663175,41582,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,6,2,raw-quic-stream,98304,98304,98304,487.745,176.35,312.638,39.829,1.612384,1.612384,117403,188,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,7,1,raw-quic-stream,98304,98304,98304,537.952,176.348,362.821,46.153,1.4619,1.4619,117159,185,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,7,2,redulink-binary-quic-stream,98304,30851,98304,469.885,177.94,290.904,29.251,1.673669,0.525252,41660,71,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,8,1,redulink-binary-quic-stream,98304,30851,98304,374.947,176.828,196.82,27.795,2.097448,0.658248,41654,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,8,2,raw-quic-stream,98304,98304,98304,1156.051,374.816,780.163,55.091,0.680274,0.680274,118290,200,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,9,1,raw-quic-stream,98304,98304,98304,468.935,175.487,294.264,38.619,1.67706,1.67706,116917,182,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,9,2,redulink-binary-quic-stream,98304,30851,98304,379.181,178.426,200.183,31.809,2.074028,0.650898,41649,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,10,1,redulink-binary-quic-stream,98304,30851,98304,372.956,177.121,194.27,29.484,2.108646,0.661762,41504,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,10,2,raw-quic-stream,98304,98304,98304,488.536,175.847,313.764,45.315,1.609773,1.609773,117814,192,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,11,1,raw-quic-stream,98304,98304,98304,550.466,175.829,375.736,45.22,1.428666,1.428666,117518,189,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,11,2,redulink-binary-quic-stream,98304,30851,98304,376.105,176.86,198.08,29.241,2.090991,0.656221,41722,72,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,12,1,redulink-binary-quic-stream,98304,30851,98304,376.388,176.866,198.225,29.315,2.089418,0.655728,41725,72,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,12,2,raw-quic-stream,98304,98304,98304,467.204,176.743,291.75,44.793,1.683273,1.683273,117059,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,13,1,raw-quic-stream,98304,98304,98304,467.455,176.716,291.667,45.204,1.682369,1.682369,116986,183,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,13,2,redulink-binary-quic-stream,98304,30851,98304,381.174,180.421,200.261,32.982,2.063184,0.647494,41579,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,14,1,redulink-binary-quic-stream,98304,30851,98304,375.815,177.383,197.236,30.243,2.092604,0.656727,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,14,2,raw-quic-stream,98304,98304,98304,504.747,176.634,329.243,45.267,1.558072,1.558072,117321,187,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,15,1,raw-quic-stream,98304,98304,98304,467.658,177.165,291.947,46.731,1.681639,1.681639,117061,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,15,2,redulink-binary-quic-stream,98304,30851,98304,378.557,177.739,200.174,29.362,2.077447,0.651971,41649,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,16,1,redulink-binary-quic-stream,98304,30851,98304,376.189,177.782,197.206,32.233,2.090524,0.656074,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,16,2,raw-quic-stream,98304,98304,98304,467.619,177.107,291.868,45.921,1.681779,1.681779,117061,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,17,1,raw-quic-stream,98304,98304,98304,469.671,174.929,294.665,48.068,1.674432,1.674432,116917,182,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,17,2,redulink-binary-quic-stream,98304,30851,98304,376.216,177.059,197.925,29.857,2.090374,0.656027,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,18,1,redulink-binary-quic-stream,98304,30851,98304,378.682,177.941,200.18,29.28,2.076761,0.651755,41572,70,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,18,2,raw-quic-stream,98304,98304,98304,618.151,176.153,443.007,46.319,1.272233,1.272233,117451,188,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,19,1,raw-quic-stream,98304,98304,98304,466.199,175.729,291.317,44.178,1.686902,1.686902,117061,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,19,2,redulink-binary-quic-stream,98304,30851,98304,445.722,177.461,266.365,30.465,1.7644,0.553726,41754,72,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,20,1,redulink-binary-quic-stream,98304,30851,98304,376.615,179.05,195.941,31.667,2.088159,0.655332,41794,73,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,20,2,raw-quic-stream,98304,98304,98304,462.325,175.684,287.507,43.579,1.701037,1.701037,116916,182,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.5
demo,constructed deterministic warm-update control,1,1,raw-quic-stream,98304,98304,98304,121.852,48.099,73.479,31.054,6.453993,6.453993,113117,132,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,1,2,redulink-binary-quic-stream,98304,30851,98304,105.412,52.85,52.23,26.179,7.460555,2.341365,40657,58,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,2,1,redulink-binary-quic-stream,98304,30851,98304,102.289,51.576,50.616,24.583,7.688334,2.41285,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,2,2,raw-quic-stream,98304,98304,98304,120.424,48.085,72.023,31.29,6.530525,6.530525,113261,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,3,1,raw-quic-stream,98304,98304,98304,121.841,48.146,73.5,31.684,6.454576,6.454576,113259,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,3,2,redulink-binary-quic-stream,98304,30851,98304,102.903,51.543,51.197,23.475,7.642459,2.398453,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,4,1,redulink-binary-quic-stream,98304,30851,98304,102.096,51.381,50.623,23.662,7.702868,2.417411,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,4,2,raw-quic-stream,98304,98304,98304,121.286,47.717,73.41,30.541,6.484112,6.484112,113261,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,5,1,raw-quic-stream,98304,98304,98304,122.025,48.356,73.325,31.423,6.444843,6.444843,113267,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,5,2,redulink-binary-quic-stream,98304,30851,98304,102.977,51.481,51.248,23.515,7.636967,2.396729,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,6,1,redulink-binary-quic-stream,98304,30851,98304,104.723,53.964,50.459,25.937,7.50964,2.35677,40516,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,6,2,raw-quic-stream,98304,98304,98304,120.01,47.88,71.896,30.668,6.553054,6.553054,113260,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,7,1,raw-quic-stream,98304,98304,98304,121.893,48.063,73.554,31.275,6.451823,6.451823,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,7,2,redulink-binary-quic-stream,98304,30851,98304,103.063,51.644,51.199,23.716,7.630595,2.394729,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,8,1,redulink-binary-quic-stream,98304,30851,98304,103.489,52.599,50.793,25.376,7.599184,2.384872,40523,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,8,2,raw-quic-stream,98304,98304,98304,121.708,47.887,73.538,31.373,6.461629,6.461629,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,9,1,raw-quic-stream,98304,98304,98304,121.692,47.888,73.541,31.339,6.462479,6.462479,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,9,2,redulink-binary-quic-stream,98304,30851,98304,102.663,51.884,50.643,25.054,7.660326,2.40406,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,10,1,redulink-binary-quic-stream,98304,30851,98304,102.669,51.906,50.558,24.678,7.659878,2.403919,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,10,2,raw-quic-stream,98304,98304,98304,121.844,48.113,73.528,31.268,6.454417,6.454417,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,11,1,raw-quic-stream,98304,98304,98304,121.286,47.849,73.266,30.528,6.484112,6.484112,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,11,2,redulink-binary-quic-stream,98304,30851,98304,103.213,51.717,51.331,23.867,7.619505,2.391249,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,12,1,redulink-binary-quic-stream,98304,30851,98304,105.29,51.635,53.25,31.066,7.469199,2.344078,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,12,2,raw-quic-stream,98304,98304,98304,120.603,48.065,72.28,31.418,6.520833,6.520833,113333,135,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,13,1,raw-quic-stream,98304,98304,98304,121.131,47.666,73.252,30.607,6.492409,6.492409,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,13,2,redulink-binary-quic-stream,98304,30851,98304,102.62,51.922,50.575,23.88,7.663535,2.405067,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,14,1,redulink-binary-quic-stream,98304,30851,98304,102.433,51.714,50.588,24.069,7.677526,2.409458,40523,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,14,2,raw-quic-stream,98304,98304,98304,121.379,47.821,73.26,30.913,6.479144,6.479144,113261,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,15,1,raw-quic-stream,98304,98304,98304,121.019,48.415,72.302,32.208,6.498418,6.498418,113335,135,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,15,2,redulink-binary-quic-stream,98304,30851,98304,102.34,51.747,50.505,23.658,7.684503,2.411647,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,16,1,redulink-binary-quic-stream,98304,30851,98304,102.862,52.082,50.673,24.451,7.645506,2.399409,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,16,2,raw-quic-stream,98304,98304,98304,121.491,47.93,73.257,31.467,6.473171,6.473171,113339,135,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,17,1,raw-quic-stream,98304,98304,98304,121.397,47.943,73.224,31.201,6.478183,6.478183,113337,135,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,17,2,redulink-binary-quic-stream,98304,30851,98304,102.409,51.709,50.626,23.791,7.679325,2.410023,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,18,1,redulink-binary-quic-stream,98304,30851,98304,104.367,51.872,52.413,26.341,7.535255,2.364809,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,18,2,raw-quic-stream,98304,98304,98304,121.696,48.009,73.489,31.106,6.462267,6.462267,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,19,1,raw-quic-stream,98304,98304,98304,121.552,48.018,73.303,31.098,6.469922,6.469922,113337,135,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,19,2,redulink-binary-quic-stream,98304,30851,98304,102.412,51.882,50.442,23.962,7.6791,2.409952,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,20,1,redulink-binary-quic-stream,98304,30851,98304,102.148,51.553,50.424,23.804,7.698947,2.41618,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,20,2,raw-quic-stream,98304,98304,98304,122.593,48.691,73.605,32.312,6.414983,6.414983,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.0
demo,constructed deterministic warm-update control,1,1,raw-quic-stream,98304,98304,98304,124.974,47.772,76.886,30.732,6.292765,6.292765,113033,131,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,1,2,redulink-binary-quic-stream,98304,30851,98304,102.549,51.958,50.498,24.233,7.668841,2.406732,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,2,1,redulink-binary-quic-stream,98304,30851,98304,102.259,51.637,50.462,24.192,7.69059,2.413558,40522,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,2,2,raw-quic-stream,98304,98304,98304,121.575,48.168,73.203,31.334,6.468698,6.468698,113263,134,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,3,1,raw-quic-stream,98304,98304,98304,129.939,47.891,81.832,31.673,6.052317,6.052317,113579,138,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,3,2,redulink-binary-quic-stream,98304,30851,98304,182.039,131.465,50.5,25.603,4.320129,1.355797,40847,60,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,4,1,redulink-binary-quic-stream,98304,30851,98304,135.215,51.804,83.23,27.201,5.816159,1.8253,40913,61,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,4,2,raw-quic-stream,98304,98304,98304,131.995,48.616,83.172,36.114,5.958044,5.958044,112897,129,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,5,1,raw-quic-stream,98304,98304,98304,145.097,48.122,96.979,27.196,5.420043,5.420043,113593,138,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,5,2,redulink-binary-quic-stream,98304,30851,98304,103.094,52.534,50.383,23.752,7.6283,2.394009,40452,55,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,6,1,redulink-binary-quic-stream,98304,30851,98304,104.383,51.968,52.265,23.022,7.5341,2.364446,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,6,2,raw-quic-stream,98304,98304,98304,160.014,47.876,111.958,28.646,4.91477,4.91477,114206,146,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,7,1,raw-quic-stream,98304,98304,98304,121.206,48.1,73.152,27.056,6.488392,6.488392,113413,136,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,7,2,redulink-binary-quic-stream,98304,30851,98304,101.968,51.651,50.202,22.53,7.712537,2.420446,40524,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,8,1,redulink-binary-quic-stream,98304,30851,98304,102.409,51.957,50.303,22.638,7.679325,2.410023,40521,56,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,8,2,raw-quic-stream,98304,98304,98304,131.712,48.001,83.45,27.126,5.970845,5.970845,113496,137,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,9,1,raw-quic-stream,98304,98304,98304,121.182,47.926,73.07,26.694,6.489677,6.489677,113261,134,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
demo,constructed deterministic warm-update control,9,2,redulink-binary-quic-stream,98304,30851,98304,101.869,51.596,50.152,22.363,7.720033,2.422798,40448,55,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
